monga,as
ine,I
wake,his
kuti,that
iye,he
anali,was
chifukwa,for
pa,on
ali,are
ndi,with
iwo,they
kukhala,be
pa,at
mmodzi,one
ndi,have
izi,this
kuchokera,from
ndi,by
wotentha,hot
mawu,word
koma,but
chani,what
ena,some
ndi,is
izo,it
inu,you
kapena,or
anali,had
ndi,the
a,of
kuti,to
ndipo,and
ndi,a
mu,in
ife,we
ndingathere,can
kuchokera,out
ena,other
anali,were
umene,which
kuchita,do
awo,their
nthawi,time
ngati,if
adzatero,will
bwanji,how
anati,said
ndi,an
aliyense,each
ndikuuzeni,tell
amachita,does
anasiyira,set
zitatu,three
tikufuna,want
mpweya,air
bwino,well
komanso,also
kusewera,play
waung’ono,small
tsiriza,end
kuika,put
kunyumba,home
kuwerenga,read
dzanja,hand
doko,port
yaikulu,large
kuziwerenga,spell
wonjezerani,add
ngakhale,even
dziko,land
pano,here
ayenela,must
yaikulu,big
mkulu,high
oterowo,such
kutsatira,follow
mchitidwe,act
chifukwa,why
kufunsa,ask
anthu,men
kusintha,change
anapita,went
kuunika,light
mtundu,kind
kuchokera,off
amafunika,need
m’nyumba,house
chithunzi,picture
kuyesa,try
ife,us
kachiwiri,again
nyama,animal
mfundo,point
mayi,mother
dziko,world
pafupi,near
kumanga,build
kudziona,self
lapansi,earth
bambo,father
aliyense,any
watsopano,new
ntchito,work
gawo,part
kutenga,take
kupeza,get
malo,place
anapanga,made
moyo,live
pamene,where
pambuyo,after
mmbuyo,back
wamng’ono,little
yokha,only
wozungulira,round
munthu,man
chaka,year
anabwera,came
bwanji,show
lirilonse,every
uthenga,good
ine,me
kupereka,give
yathu,our
pansi,under
dzina,name
kwambiri,very
kudzera,through
basi,just
mawonekedwe,form
chiganizo,sentence
kwakukulu,great
ndikuganiza,think
mukuti,say
thandizeni,help
otsika,low
mzere,line
amasiyana,differ
Ndiyeno,turn
chifukwa,cause
mochuluka,much
ndikutanthauza,mean
pamaso,before
kusuntha,move
pomwe,right
mnyamata,boy
wakale,old
Ifenso,too
yemweyo,same
iye,she
onse,all
apo,there
liti,when
pamwamba,up
ntchito,use
anu,your
njira,way
za,about
ambiri,many
Ndiyeno,then
iwo,them
kulemba,write
akanatero,would
monga,like
kotero,so
awa,these
iye,her
yaitali,long
kupanga,make
chinthu,thing
onani,see
iye,him
awiri,two
ali,has
kuyang’ana,look
zambiri,more
tsiku,day
akanatha,could
kupita,go
anabwera,come
anachitira,did
chiwerengero,number
kumveka,sound
palibe,no
kwambiri,most
anthu,people
wanga,my
zoposa,over
ndikudziwa,know
madzi,water
kuposa,than
kuitana,call
yoyamba,first
amene,who
mulole,may
pansi,down
mbali,side
akhala,been
tsopano,now
kupeza,find
mutu,head
kuyima,stand
mwini,own
tsamba,page
tiyenera,should
dziko,country
anapeza,found
yankho,answer
sukulu,school
kukula,grow
kuphunzira,study
adakali,still
kuphunzira,learn
chomera,plant
chivundikiro,cover
chakudya,food
dzuwa,sun
zinayi,four
pakati,between
mkhalidwe,state
kusunga,keep
diso,eye
konse,never
otsiriza,last
tiyeni,let
ndinaganiza,thought
mzinda,city
mtengo,tree
kuwoloka,cross
famu,farm
zolimba,hard
chiyambi,start
akhoza,might
nkhani,story
macheka,saw
mpaka,far
panyanja,sea
kudzatunga,draw
anasiya,left
mochedwa,late
amathamanga,run
osa,don’t
pamene,while
osindikizira,press
pafupi,close
usiku,night
kwenikweni,real
moyo,life
zochepa,few
kumpoto,north
buku,book
kunyamula,carry
anatenga,took
sayansi,science
kudya,eat
chipinda,room
bwenzi,friend
anayamba,began
lingaliro,idea
nsomba,fish
phiri,mountain
imani,stop
kamodzi,once
m’munsi,base
akumva,hear
kavalo,horse
wosemedwa,cut
wotsimikiza,sure
penyani,watch
mtundu,color
nkhope,face
mitengo,wood
chachikulu,main
lotseguka,open
amaoneka,seem
pamodzi,together
ena,next
yoyera,white
ana,children
yamba,begin
tiri,got
kuyenda,walk
Mwachitsanzo,example
kuchepetsa,ease
pepala,paper
gulu,group
nthawizonse,always
nyimbo,music
anthu,those
onse,both
chilemba,mark
Nthawi zambiri,often
kalata,letter
kufikira,until
mtunda,mile
mtsinjewo,river
galimoto,car
mapazi,feet
kusamalira,care
yachiwiri,second
zokwanira,enough
momveka,plain
mtsikana,girl
mwachizolowezi,usual
mnyamata,young
wokonzeka,ready
pamwamba,above
munayamba,ever
wofiira,red
mndandanda,list
Komabe,though
ndikumverera,feel
nkhani,talk
mbalame,bird
posachedwapa,soon
thupi,body
galu,dog
banja,family
mwachindunji,direct
angabweretse,pose
kusiya,leave
nyimbo,song
kuyeza,measure
chitseko,door
chotuluka,product
chakuda,black
yochepa,short
numeral,numeral
m’kalasi,class
mphepo,wind
funso,question
kuchitika,happen
amphumphu,complete
sitima,ship
dera,area
hafu,half
thanthwe,rock
pofuna,order
moto,fire
kum’mwera,south
vuto,problem
chidutswa,piece
anauza,told
ankadziwa,knew
pochitika,pass
popeza,since
pamwamba,top
lonse,whole
mfumu,king
msewu,street
inchi,inch
kuchulukitsa,multiply
kanthu,nothing
Inde,course
khalani,stay
gudumu,wheel
zonse,full
mphamvu,force
buluu,blue
chinthu,object
wosankha,decide
pamwamba,surface
zozama,deep
mwezi,moon
chilumba,island
phazi,foot
dongosolo,system
tanganidwa,busy
chiyeso,test
mbiri,record
ngalawa,boat
wamba,common
golide,gold
n’kotheka,possible
ndege,plane
mmalo,stead
youma,dry
ndikudabwa,wonder
kuseka,laugh
zikwi,thousand
zapitazo,ago
anathamangira,ran
fufuzani,check
masewera,game
mawonekedwe,shape
amaganiza kuti kukhala,equate
wotentha,hot
Abiti,miss
anabweretsa,brought
kutentha,heat
chisanu,snow
tayala,tire
kubweretsa,bring
inde,yes
lakutali,distant
mudzaze,fill
kum’mawa,east
kujambula,paint
chinenero,language
pakati,among
unit,unit
mphamvu,power
m’tauni,town
zabwino,fine
ena,certain
kuuluka,fly
kugwera,fall
atsogolere,lead
kulira,cry
mdima,dark
makina,machine
zindikirani,note
dikirani,wait
ndondomeko,plan
chithunzi,figure
nyenyezi,star
bokosi,box
omwe,noun
kumunda,field
mpumulo,rest
zolondola,correct
wokhoza,able
mapaundi,pound
chinachitidwa,done
kukongola,beauty
pagalimoto,drive
anayima,stood
ali,contain
kutsogolo,front
kuphunzitsa,teach
mlungu,week
chomaliza,final
anapatsa,gave
wobiriwira,green
o,oh
mwamsanga,quick
kukulitsa,develop
nyanja,ocean
ofunda,warm
mfulu,free
miniti,minute
wamphamvu,strong
wapadera,special
maganizo,mind
kuseri,behind
momveka,clear
mchira,tail
panga,produce
Ndipotu,fact
danga,space
anamva,heard
yabwino,best
ora,hour
bwino,better
oona,true
pamene,during
mazana,hundred
zisanu,five
kumbukirani,remember
sitepe,step
oyambirira,early
gwirani,hold
kumadzulo,west
nthaka,ground
chidwi,interest
kufikira,reach
zolimba,fast
mneni,verb
kuimba,sing
kumvetsera,listen
sikisi,six
gome,table
ulendo,travel
zochepa,less
m’mawa,morning
khumi,ten
yosavuta,simple
angapo,several
zilembo za mawu,vowel
kwa,toward
nkhondo,war
anagona,lay
motsutsa,against
chitsanzo,pattern
wosakwiya,slow
likulu,center
kukonda,love
munthu,person
ndalama,money
kutumikira,serve
kuoneka,appear
msewu,road
mapu,map
mvula,rain
ulamuliro,rule
kudzilamulira,govern
kokani,pull
ozizira,cold
zindikirani,notice
mawu,voice
mphamvu,energy
kukasaka,hunt
Nkosatheka,probable
bedi,bed
m’bale,brother
dzira,egg
kukwera,ride
selo,cell
ndikukhulupirira,believe
mwina,perhaps
kukatenga,pick
mwadzidzidzi,sudden
kulengeseka,count
lalikulu,square
chifukwa,reason
Patapita,length
akuimira,represent
zojambulajambula,art
phunziro,subject
m’chigawo,region
kukula,size
zosiyanasiyana,vary
kuthetsa,settle
kulankhula,speak
kulemera,weight
ambiri,general
ayezi,ice
nkhaniyi,matter
bwalo,circle
peyala,pair
monga,include
kugawaniza,divide
syllable,syllable
anamva,felt
chachikulu,grand
mpira,ball
komabe,yet
yoweyula,wave
akuponya,drop
mtima,heart
ndine,am
panopa,present
lolemera,heavy
kuvina,dance
injini,engine
udindo,position
mkono,arm
lonse,wide
matanga,sail
zakuthupi,material
kachigawo,fraction
m’nkhalango,forest
akhale,sit
mtundu,race
zenera,window
sitolo,store
chilimwe,summer
sitima,train
tulo,sleep
kutsimikizira,prove
Bakuman,lone
mwendo,leg
olimbitsa,exercise
khoma,wall
kusodza,catch
phiri,mount
ndikukhumba,wish
mlengalenga,sky
bolodi,board
chimwemwe,joy
Zima,winter
Anakhala,sat
olembedwa,written
zakutchire,wild
chida,instrument
anapitiriza,kept
galasi,glass
udzu,grass
ng’ombe,cow
ntchito,job
m’mphepete,edge
chizindikiro,sign
ulendo,visit
m’mbuyomu,past
zofewa,soft
osangalatsa,fun
yowala,bright
gasi,gas
pogoda,weather
mwezi,month
miliyoni,million
kudzachitira,bear
mapeto,finish
okondwa,happy
ndikuyembekeza,hope
duwa,flower
kuveka,clothe
zachilendo,strange
atapita,gone
malonda,trade
Nyimbo,melody
ulendo,trip
ofesi,office
alandire,receive
mzere,row
mkamwa,mouth
yeniyeni,exact
chizindikiro,symbol
afe,die
osachepera,least
vuto,trouble
mfuu,shout
kupatula,except
analemba,wrote
mbewu,seed
kamvekedwe,tone
kujowina,join
akusonyeza,suggest
oyera,clean
yopuma,break
dona,lady
bwalo,yard
adzauka,rise
zoipa,bad
nkhonya,blow
mafuta,oil
magazi,blood
kukhudza,touch
anakulira,grew
senti,cent
kusakaniza,mix
timu,team
waya,wire
mtengo,cost
anataya,lost
Brown,brown
azivala,wear
m’munda,garden
ofanana,equal
anatumiza,sent
amasankha,choose
anagwa,fell
agwirizane,fit
ikuyenda,flow
mosakondera,fair
banki,bank
kusonkhanitsa,collect
kupulumutsa,save
kulamulira,control
decimal,decimal
khutu,ear
china,else
ndithu,quite
anaswa,broke
zinalili,case
pakati,middle
kupha,kill
mwana,son
nyanza,lake
mphindi,moment
sikelo,scale
mokweza,loud
masika,spring
kusunga,observe
mwana,child
molunjika,straight
consonant,consonant
mtundu,nation
dikishonale,dictionary
mkaka,milk
liwiro,speed
njira,method
limba,organ
kulipira,pay
m’badwo,age
gawo,section
kavalidwe,dress
mtambo,cloud
Ndinadabwa,surprise
chete,quiet
mwala,stone
ting’onoting’ono,tiny
kukwera,climb
ozizira,cool
kamangidwe,design
wosauka,poor
maere,lot
kuyesera,experiment
pansi,bottom
chinsinsi,key
chitsulo,iron
wosakwatiwa,single
ndodo,stick
lathyathyathya,flat
twente,twenty
khungu,skin
kumwetulira,smile
crease,crease
bowo,hole
kudumpha,jump
mwana,baby
eyiti,eight
mudzi,village
kudzakhalire,meet
muzu,root
kugula,buy
kwezani,raise
kuthetsa,solve
chitsulo,metal
kaya,whether
kankhani,push
zisanu ndi ziwiri,seven
ndime,paragraph
lachitatu,third
mudzazichita,shall
anazika,held
tsitsi,hair
pofotokoza,describe
wophika,cook
pansi,floor
kaya,either
chifukwa,result
kutentha,burn
phiri,hill
otetezeka,safe
mphaka,cat
m’ma,century
tione,consider
choyimira,type
lamulo,law
pokha,bit
gombe,coast
buku,copy
Mawu,phrase
chete,silent
wamtali,tall
mchenga,sand
nthaka,soil
mpukutu,roll
kutentha,temperature
chala,finger
makampani,industry
phindu,value
nkhondo,fight
bodza,lie
kumenya,beat
chimwemwe,excite
zachilengedwe,natural
amaonera,view
m’lingaliro,sense
likulu,capital
sadzatero,won’t
mpando,chair
ngozi,danger
zipatso,fruit
wachuma,rich
wandiweyani,thick
msilikali,soldier
ndondomeko,process
umagwira,operate
mchitidwe,practice
osiyana,separate
yovuta,difficult
dokotala,doctor
chonde,please
kuteteza,protect
masana,noon
mbewu,crop
amakono,modern
amafotokozera,element
anagunda,hit
wophunzira,student
ngodya,corner
chipani,party
thanidizo,supply
amene,whose
kupeza,locate
mphete,ring
khalidwe,character
tizilombo,insect
anamugwira,caught
nyengo,period
amasonyeza,indicate
wailesi,radio
analankhula,spoke
atomu,atom
anthu,human
m’mbiri,history
kwenikweni,effect
magetsi,electric
kuyembekezera,expect
fupa,bone
njanji,rail
yerekezani,imagine
kupereka,provide
amavomereza,agree
Motero,thus
wodekha,gentle
mkazi,woman
woyendetsa,captain
ndikulingalira,guess
kofunika,necessary
lakuthwa,sharp
phiko,wing
kulenga,create
mnansi,neighbor
wosambitsa,wash
mleme,bat
m’malo,rather
khamu,crowd
chimanga,corn
yerekezerani,compare
ndakatulo,poem
chingwe,string
belu,bell
zimadalira,depend
nyama,meat
Pakani,rub
chubu,tube
wotchuka,famous
dola,dollar
mtsinje,stream
mantha,fear
pamaso,sight
woonda,thin
makona,triangle
dzikoli,planet
kufulumira,hurry
mkulu,chief
njuchi,colony
wotchi,clock
wanga,mine
chimango,tie
kulowa,enter
zikuluzikulu,major
mwatsopano,fresh
kufufuza,search
kutumiza,send
chikasu,yellow
mfuti,gun
kulola,allow
kusindikiza,print
akufa,dead
banga,spot
chipululu,desert
suti,suit
panopa,current
Nyamulani,lift
ananyamuka,rose
akufika,arrive
mbuye,master
zikuyenda,track
kholo,parent
gombe,shore
kugawanikana,division
Chikalata,sheet
thunthu,substance
mtima,favor
kulumikiza,connect
positi,post
amawononga,spend
poyambira,chord
mafuta,fat
wokondwa,glad
choyambirira,original
gawo,share
siteshoni,station
bambo,dad
mkate,bread
azilipiritsa,charge
yoyenera,proper
kapamwamba,bar
kupereka,offer
gawo,segment
kapolo,slave
bakha,duck
n’kamodzi,instant
msika,market
digiri,degree
azikakhala,populate
mwana wankhuku,chick
wokondedwa,dear
mdani,enemy
anayankha,reply
kumwa,drink
zimachitika,occur
thandizo,support
zolankhula,speech
chikhalidwe,nature
osiyanasiyana,range
nthunzi,steam
zoyenda,motion
mayendedwe,path
zamadzimadzi,liquid
fufuzani,log
zinatanthauza,meant
quotient,quotient
mano,teeth
chigoba,shell
khosi,neck
mpweya,oxygen
shuga,sugar
imfa,death
wokongola,pretty
luso,skill
akazi,women
nyengo,season
yothetsera,solution
maginito,magnet
siliva,silver
tikukuthokozani,thank
nthambi,branch
machesi,match
suffix,suffix
makamaka,especially
chith,fig
mantha,afraid
yaikulu,huge
mlongo,sister
chitsulo,steel
kukambirana,discuss
mwachidwi,forward
ofanana,similar
kutsogolera,guide
zinachitikira,experience
chogoli,score
apulosi,apple
anagula,bought
led,led
phula,pitch
odula,coat
misa,mass
khadi,card
gulu,band
chingwe,rope
Pepala,slip
Nkhata,win
ndimalota,dream
madzulo,evening
chikhalidwe,condition
chakudya,feed
chida,tool
okwana,total
zoyambirira,basic
kununkhiza,smell
chigwa,valley
kapena,nor
pawiri,double
mpando,seat
kupitiriza,continue
chipika,block
tchati,chart
chipewa,hat
kugulitsa,sell
kupambana,success
kampani,company
kuchotsera,subtract
chochitika,event
makamaka,particular
anatani,deal
kusambira,swim
akuti,term
si,opposite
mkazi,wife
nsapato,shoe
phewa,shoulder
inafikira,spread
kukonza,arrange
msasa,camp
kuyambitsa,invent
thonje,cotton
Kubaliwa,born
kudziwa,determine
Kilogalamu imodzi,quart
naini,nine
m’galimoto,truck
phokoso,noise
mlingo,level
mwayi,chance
kusonkhanitsa,gather
shopu,shop
Tambasula,stretch
kuponyera,throw
kwanu,shine
katundu,property
Danga,column
molekyulu,molecule
sankhani,select
cholakwika,wrong
imvi,gray
kubwereza,repeat
amafunika,require
yotakata,broad
kukonzekera,prepare
mchere,salt
mphuno,nose
mochulukitsa,plural
mkwiyo,anger
funsani,claim
kontinenti,continent
